id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id2964423,1,27-01-2016 08:42,27-01-2016 09:10,1,-73.98875427,40.75348663,-73.97985077,40.76036072,N
id1515120,1,27-01-2016 08:45,27-01-2016 09:15,1,-73.9513855,40.76988983,-74.00367737,40.71352768,N
id1003583,1,27-01-2016 08:48,27-01-2016 09:05,1,-73.97898865,40.77742767,-73.98501587,40.75992966,N
id3054362,1,27-01-2016 08:51,27-01-2016 09:09,1,-73.99253082,40.74365997,-73.99726868,40.72467422,N
id1914927,1,27-01-2016 08:56,27-01-2016 09:03,1,-73.98474121,40.74826813,-73.989151,40.73749161,N
id1882575,2,27-01-2016 09:11,27-01-2016 09:41,1,-73.95156097,40.77391815,-73.9921875,40.74882126,N
id3975766,2,27-01-2016 09:31,27-01-2016 09:43,2,-73.96138763,40.77434158,-73.9659729,40.76620102,N
id2602226,1,27-01-2016 09:54,27-01-2016 10:07,2,-73.99725342,40.71204376,-73.98445892,40.73208618,N
id3585980,1,27-01-2016 10:12,27-01-2016 10:42,1,-73.99182892,40.71592712,-74.00376129,40.74814606,N
id1458877,2,27-01-2016 10:23,27-01-2016 10:31,2,-73.95853424,40.76483154,-73.98114777,40.77427292,N
id1310604,2,27-01-2016 10:38,27-01-2016 11:21,3,-73.78991699,40.64662933,-73.92427826,40.83744049,N
id2662368,2,27-01-2016 10:54,27-01-2016 11:17,1,-73.98651123,40.75952148,-73.98955536,40.74044037,N
id1024756,2,27-01-2016 11:18,27-01-2016 11:29,4,-74.01280975,40.70202255,-73.99430084,40.7029686,N
id0542391,1,27-01-2016 11:19,27-01-2016 12:48,1,-73.78993988,40.64361954,-73.99731445,40.76087189,N
id2130929,2,27-01-2016 11:23,27-01-2016 11:40,1,-73.99539185,40.73947144,-73.98969269,40.73426819,N
id1354075,2,27-01-2016 11:39,27-01-2016 11:46,1,-73.97135162,40.75548553,-73.96437836,40.7702446,N
id2544783,2,27-01-2016 12:23,27-01-2016 12:46,2,-73.96140289,40.75761032,-73.98326111,40.74713516,N
id2680268,2,27-01-2016 12:24,27-01-2016 12:42,1,-74.00134277,40.73104095,-73.99942017,40.74399948,N
id1713877,2,27-01-2016 12:55,27-01-2016 13:27,1,-73.97635651,40.74830246,-73.96178436,40.77159882,N
id2852968,1,27-01-2016 13:21,27-01-2016 13:54,1,-73.98297119,40.77190018,-73.87164307,40.77437973,N
id3257857,1,27-01-2016 13:27,27-01-2016 13:42,1,-73.99611664,40.74416351,-73.98179626,40.74641037,N
id1007527,2,27-01-2016 13:53,27-01-2016 14:07,1,-73.98215485,40.76836777,-73.95310974,40.78346252,N
id3389180,1,27-01-2016 14:10,27-01-2016 14:20,1,-73.98506165,40.74536896,-73.98323059,40.75600433,N
id0713061,2,27-01-2016 15:12,27-01-2016 15:44,1,-73.99093628,40.75080872,-73.97398376,40.76399994,N
id0969870,1,27-01-2016 15:13,27-01-2016 15:19,2,-73.95033264,40.80144882,-73.93882751,40.80509567,N
id1700978,2,27-01-2016 15:20,27-01-2016 15:28,2,-73.99986267,40.72312927,-73.99703217,40.73258591,N
id2854158,2,27-01-2016 15:48,27-01-2016 16:05,6,-73.95436096,40.76401901,-73.95159912,40.79090118,N
id1541917,1,27-01-2016 16:06,27-01-2016 16:17,1,-74.00569153,40.72561264,-73.98712158,40.73334503,N
id2197161,2,27-01-2016 16:26,27-01-2016 16:36,1,-73.97705841,40.75009537,-73.99126434,40.7359314,N
id0678886,2,27-01-2016 16:29,27-01-2016 16:44,2,-73.99005127,40.76722336,-73.99546814,40.74958801,N
id2459887,1,27-01-2016 16:35,27-01-2016 17:04,1,-73.99411011,40.75110245,-73.97358704,40.75492477,N
id2633092,2,27-01-2016 16:48,27-01-2016 16:51,1,-73.95868683,40.77251816,-73.95059967,40.7711525,N
id0843100,1,27-01-2016 17:02,27-01-2016 17:13,1,-73.98501587,40.7583046,-73.97991943,40.74572754,N
id1889147,2,27-01-2016 17:26,27-01-2016 17:33,5,-74.00508881,40.71961594,-73.99694061,40.7341156,N
id2419489,2,27-01-2016 17:34,27-01-2016 17:53,5,-74.00370789,40.72166824,-73.99011993,40.74847031,N
id1256101,2,27-01-2016 18:06,27-01-2016 18:14,1,-73.9866333,40.76258087,-73.98853302,40.76951981,N
id0601570,1,27-01-2016 18:24,27-01-2016 18:32,1,-73.95361328,40.76720428,-73.96341705,40.77478409,N
id1953680,1,27-01-2016 18:27,27-01-2016 18:38,1,-73.98655701,40.76174164,-74.00244141,40.76074219,N
id2830834,1,27-01-2016 19:18,27-01-2016 19:32,1,-73.98454285,40.73287964,-73.992836,40.73309326,N
id2683035,2,27-01-2016 19:33,27-01-2016 19:45,4,-73.9745636,40.75080109,-73.97911072,40.71374893,N
id1339103,2,27-01-2016 19:37,27-01-2016 19:45,5,-73.96144867,40.77779007,-73.96865082,40.7664299,N
id1990231,1,27-01-2016 19:57,27-01-2016 20:00,1,-73.97737122,40.75074387,-73.98100281,40.74464417,N
id0579981,1,27-01-2016 19:59,27-01-2016 20:05,1,-73.97383118,40.7620697,-73.95903778,40.78065491,N
id2783069,1,27-01-2016 20:20,27-01-2016 20:34,1,-73.98106384,40.76102829,-73.97866821,40.74599457,N
id1294710,2,27-01-2016 20:28,27-01-2016 20:43,5,-73.98499298,40.75737381,-73.99293518,40.73578644,N
id2808800,2,27-01-2016 20:35,27-01-2016 20:52,1,-73.97360992,40.76317596,-73.9740448,40.79122925,N
id0094271,1,27-01-2016 20:41,27-01-2016 21:14,1,-73.97166443,40.75005722,-73.99221039,40.68997574,N
id2608126,2,27-01-2016 21:05,27-01-2016 21:19,1,-73.96785736,40.80059052,-73.9401474,40.82546997,N
id2514591,2,27-01-2016 21:06,27-01-2016 21:10,4,-73.9679718,40.75902557,-73.95684052,40.76694489,N
id3984678,1,27-01-2016 21:15,27-01-2016 21:26,1,-73.98332977,40.73877335,-73.96566772,40.76285172,N
id1383001,1,27-01-2016 21:21,27-01-2016 21:55,2,-73.99541473,40.743927,-73.78258514,40.64413834,N
id1197438,2,27-01-2016 21:26,27-01-2016 21:38,1,-73.9821167,40.7721405,-73.96639252,40.80424118,N
id1854917,2,27-01-2016 21:33,27-01-2016 21:57,5,-73.87336731,40.77391052,-73.97531128,40.75783157,N
id3507513,2,27-01-2016 21:34,27-01-2016 21:39,5,-73.9916687,40.74507904,-73.98018646,40.75127029,N
id2864155,1,27-01-2016 21:50,27-01-2016 22:05,1,-73.9835434,40.72196579,-73.97808075,40.74862289,N
id3106139,2,27-01-2016 21:52,27-01-2016 21:55,1,-73.9759903,40.78633881,-73.96829224,40.79904938,N
id0753277,1,27-01-2016 22:29,27-01-2016 22:29,1,-74.20985413,40.81685257,-74.20985413,40.81685257,N
id2331543,2,27-01-2016 22:29,27-01-2016 22:53,2,-73.94337463,40.83637619,-74.00460815,40.71616364,N
id0502219,1,27-01-2016 22:45,27-01-2016 22:51,1,-73.97928619,40.75331879,-73.9640274,40.77363586,N
id3197066,2,27-01-2016 23:14,27-01-2016 23:32,5,-73.98863983,40.72728348,-73.95357513,40.72502518,N
id3947237,1,27-01-2016 23:16,27-01-2016 23:35,2,-74.00335693,40.72707367,-73.98745728,40.77075958,N
id1340559,1,27-01-2016 23:34,27-01-2016 23:50,1,-74.00025177,40.73044586,-73.98071289,40.76433182,N
id0075977,1,27-01-2016 23:48,27-01-2016 23:56,1,-73.98438263,40.74574661,-73.98438263,40.74574661,N
id2051966,2,27-02-2016 00:01,27-02-2016 00:32,1,-74.00449371,40.74163818,-74.00234985,40.74528885,N
id3899530,1,27-02-2016 00:13,27-02-2016 00:14,1,-73.98252106,40.72742081,-73.98058319,40.73006058,N
id0919711,2,27-02-2016 00:20,27-02-2016 00:25,1,-73.98506927,40.75927734,-73.98067474,40.76501846,N
id0962361,1,27-02-2016 00:26,27-02-2016 00:45,1,-73.98758698,40.72162628,-74.00809479,40.73912048,N
id0559858,2,27-02-2016 00:30,27-02-2016 00:32,6,-73.95407104,40.77478027,-73.95209503,40.77746582,N
id1150628,2,27-02-2016 00:38,27-02-2016 00:44,5,-73.93572998,40.69689941,-73.95091248,40.68682861,N
id3156908,1,27-02-2016 01:06,27-02-2016 01:08,1,-73.92577362,40.76231384,-73.9304657,40.76763535,N
id0601486,1,27-02-2016 01:12,27-02-2016 01:17,1,-73.98199463,40.75746536,-73.98423004,40.7468071,N
id0558759,2,27-02-2016 01:32,27-02-2016 01:41,1,-74.00297546,40.73410034,-73.99319458,40.75640869,N
id3504465,1,27-02-2016 01:34,27-02-2016 01:55,2,-73.98246765,40.75763321,-73.95321655,40.70840454,N
id3339263,1,27-02-2016 01:41,27-02-2016 01:49,2,-74.00936127,40.72618866,-74.01604462,40.70602417,N
id2317916,1,27-02-2016 02:02,27-02-2016 02:15,1,-73.98983765,40.72957611,-73.98871613,40.76410294,N
id0038279,1,27-02-2016 02:13,27-02-2016 02:30,2,-73.9855957,40.7179184,-73.9584198,40.73477173,N
id2137998,1,27-02-2016 02:36,27-02-2016 02:53,1,-74.00010681,40.737957,-74.02588654,40.75312424,N
id3883177,2,27-02-2016 02:39,27-02-2016 02:46,1,-73.98950958,40.71797562,-74.00410461,40.71605682,N
id0773209,1,27-02-2016 02:49,27-02-2016 02:55,1,-73.97264862,40.7526474,-73.95261383,40.77642059,N
id2509851,2,27-02-2016 02:58,27-02-2016 03:09,5,-74.00436401,40.7307663,-73.98034668,40.74431992,N
id0175385,1,27-02-2016 03:09,27-02-2016 03:24,1,-73.98155975,40.76490021,-73.93009186,40.75435638,N
id2301607,2,27-02-2016 03:26,27-02-2016 03:37,2,-73.98612213,40.75379181,-73.95498657,40.77573013,N
id0931828,2,27-02-2016 03:33,27-02-2016 03:38,6,-73.99334717,40.74208069,-73.98753357,40.74773026,N
id1625948,2,27-02-2016 03:39,27-02-2016 03:42,1,-73.9259491,40.76229095,-73.93390656,40.75918579,N
id3879782,1,27-02-2016 03:41,27-02-2016 03:58,1,-73.99336243,40.7220459,-73.86573792,40.77106476,N
id1219346,2,27-02-2016 03:42,27-02-2016 04:30,2,-74.00619507,40.74305344,-73.92980957,40.70301819,N
id1934051,2,27-02-2016 03:55,27-02-2016 04:09,1,-73.98571014,40.72710037,-73.93717194,40.79365158,N
id1716829,2,27-02-2016 04:35,27-02-2016 04:51,1,-74.00180054,40.7305336,-73.95491791,40.77744675,N
id1730559,2,27-02-2016 06:40,27-02-2016 06:47,1,-73.96961212,40.79773712,-73.97498322,40.78271484,N
id0568284,1,27-02-2016 06:43,27-02-2016 06:52,1,-73.98822021,40.71998978,-73.95483398,40.69281387,N
id3094980,2,27-02-2016 08:13,27-02-2016 08:34,1,-73.99099731,40.74510574,-73.88539886,40.77307892,N
id1062142,1,27-02-2016 08:36,27-02-2016 08:54,1,-73.97351074,40.74393463,-73.94789124,40.78112411,N
id2268017,2,27-02-2016 08:45,27-02-2016 08:52,1,-73.96425629,40.76784897,-73.98272705,40.77727127,N
id2413829,1,27-02-2016 09:58,27-02-2016 10:10,1,-74.01437378,40.70405579,-73.99497986,40.69331741,N
id0405796,2,27-02-2016 10:06,27-02-2016 10:13,5,-73.9784317,40.77814102,-73.99047089,40.77537918,N
id1689096,1,27-02-2016 10:31,27-02-2016 10:36,1,-74.00061035,40.74713898,-73.98992157,40.74347687,N
id2216351,1,27-02-2016 10:37,27-02-2016 10:40,1,-73.97686768,40.76478195,-73.96801758,40.75766373,N
id2072656,1,27-02-2016 10:40,27-02-2016 10:57,1,-73.96343994,40.77077866,-73.98030853,40.7169342,N
id2120983,1,27-02-2016 10:48,27-02-2016 11:00,2,-73.95001221,40.77196121,-73.97721863,40.75846863,N
id0928604,1,27-02-2016 10:52,27-02-2016 10:59,1,-73.99129486,40.73918533,-74.00173187,40.72854996,N
id3175913,2,27-02-2016 11:07,27-02-2016 11:20,2,-73.98106384,40.73762512,-73.98339844,40.7560463,N
id2993810,2,27-02-2016 11:11,27-02-2016 11:28,1,-73.95610046,40.78556061,-73.97972107,40.76503754,N
id1483133,1,27-02-2016 11:31,27-02-2016 11:37,1,-73.98989105,40.75680923,-73.99382782,40.76392746,N
id0503491,2,27-02-2016 11:39,27-02-2016 11:51,1,-73.99047852,40.75091171,-73.98352051,40.73180389,N
id2239203,1,27-02-2016 11:55,27-02-2016 12:03,1,-73.98329163,40.76109695,-73.99280548,40.74827957,N
id2173253,2,27-02-2016 12:00,27-02-2016 12:05,1,-73.98278809,40.7820816,-73.98947144,40.77212906,N
id2563989,2,27-02-2016 12:04,27-02-2016 12:11,6,-73.97506714,40.78762054,-73.95819855,40.78461838,N
id1192635,2,27-02-2016 12:07,27-02-2016 12:18,2,-73.97984314,40.74347305,-73.95844269,40.76713943,N
id3588228,1,27-02-2016 12:13,27-02-2016 12:33,1,-74.00269318,40.76069641,-73.98455048,40.74441528,N
id0328778,1,27-02-2016 12:24,27-02-2016 12:30,1,-73.9469986,40.77199173,-73.96041107,40.77735901,N
id1370550,2,27-02-2016 12:46,27-02-2016 13:03,1,-73.97808075,40.75268555,-73.97886658,40.74095154,N
id1408550,2,27-02-2016 12:47,27-02-2016 12:56,1,-73.99025726,40.72903824,-73.97544098,40.75241089,N
id2148148,1,27-02-2016 12:50,27-02-2016 13:03,1,-73.97950745,40.78452301,-73.95272827,40.78011703,N
id1681693,2,27-02-2016 13:14,27-02-2016 13:26,2,-73.98950958,40.73976517,-73.97644806,40.74181366,N
id0837672,1,27-02-2016 13:15,27-02-2016 13:24,1,-74.00189209,40.73780823,-73.99463654,40.76125336,N
id3136419,2,27-02-2016 13:25,27-02-2016 13:40,1,-73.9790802,40.78231049,-74.00611877,40.74607086,N
id1755899,2,27-02-2016 13:56,27-02-2016 14:05,1,-73.97801971,40.76345825,-73.96250916,40.77595139,N
id1655186,2,27-02-2016 14:06,27-02-2016 14:20,1,-73.96041107,40.78155899,-73.97798157,40.77806091,N
id1421919,2,27-02-2016 14:11,27-02-2016 14:33,1,-73.99900818,40.71900558,-73.98609924,40.75580597,N
id2141757,1,27-02-2016 14:35,27-02-2016 14:47,1,-73.99599457,40.73298264,-73.9983902,40.71883011,N
id0359970,1,27-02-2016 14:49,27-02-2016 15:33,2,-73.78199768,40.64480591,-73.99168396,40.74931717,N
id2398594,2,27-02-2016 14:57,27-02-2016 15:01,1,-73.9883194,40.75868988,-73.98605347,40.76243973,N
id1259434,2,27-02-2016 15:06,27-02-2016 15:18,1,-73.98269653,40.76453018,-73.96768951,40.75694656,N
id2484170,2,27-02-2016 15:14,27-02-2016 15:36,1,-73.98600006,40.76802826,-73.9806366,40.74274826,N
id0000967,2,27-02-2016 15:30,27-02-2016 15:35,1,-73.97216034,40.75592422,-73.98228455,40.75704193,N
id0840857,1,27-02-2016 15:42,27-02-2016 15:47,1,-73.97406006,40.7509079,-73.97673798,40.75760269,N
id0927162,1,27-02-2016 15:51,27-02-2016 15:56,1,-74.00852966,40.74586868,-74.00293732,40.74041367,N
id1804145,1,27-02-2016 16:37,27-02-2016 16:53,1,-73.99144745,40.7502327,-73.99226379,40.72538757,N
id1801996,1,27-02-2016 16:42,27-02-2016 16:49,2,-73.99373627,40.73337173,-74.00410461,40.7340126,N
id3371120,1,27-02-2016 17:38,27-02-2016 17:40,1,-73.95389557,40.77907562,-73.95397949,40.78708649,N
id0673579,2,27-02-2016 17:47,27-02-2016 18:15,1,-73.99187469,40.72606277,-73.99878693,40.7600975,N
id2045047,1,27-02-2016 17:52,27-02-2016 18:04,1,-74.00135803,40.73115158,-74.01493073,40.71127701,N
id3164617,1,27-02-2016 18:03,27-02-2016 18:11,1,-73.95376587,40.77092361,-73.94921112,40.78928375,N
id3541058,1,27-02-2016 18:20,27-02-2016 18:21,1,-74.02651215,40.74811172,-74.02651215,40.74811172,N
id1134842,2,27-02-2016 18:39,27-02-2016 19:01,1,-73.96563721,40.76292038,-73.9835434,40.75733185,N
id3719344,1,27-02-2016 18:46,27-02-2016 18:51,1,-73.97242737,40.75305176,-73.96649933,40.76144028,N
id1924450,2,27-02-2016 19:09,27-02-2016 19:23,2,-74.00583649,40.74547577,-73.99402618,40.72840118,N
id0552852,2,27-02-2016 19:09,27-02-2016 19:18,1,-73.97861481,40.72863388,-73.98448181,40.7395401,N
id1690418,1,27-02-2016 19:12,27-02-2016 19:32,1,-73.97248077,40.79663467,-73.97798157,40.76395798,N
id2765795,2,27-02-2016 19:41,27-02-2016 19:49,6,-74.00896454,40.71109772,-74.00128937,40.7311554,N
id1829703,1,27-02-2016 20:57,27-02-2016 21:10,2,-73.98895264,40.73566818,-74.00827789,40.73560333,N
id0054958,1,27-02-2016 21:04,27-02-2016 21:09,1,-73.98590851,40.73514175,-73.99276733,40.74134445,N
id0067152,2,27-02-2016 21:04,28-02-2016 21:03,5,-73.9937439,40.7274437,-74.00133514,40.72924423,N
id2218445,2,27-02-2016 21:16,27-02-2016 21:22,5,-73.98685455,40.7580986,-73.98828888,40.75585175,N
id3978294,2,27-02-2016 21:18,27-02-2016 21:21,1,-73.98789215,40.74490356,-73.97823334,40.75242233,N
id0295031,1,27-02-2016 21:23,27-02-2016 21:43,2,-73.9962616,40.74349213,-73.94888306,40.77754974,N
id1216493,2,27-02-2016 21:35,27-02-2016 21:40,1,-73.98551178,40.76813126,-73.98358154,40.76044846,N
id1649032,1,27-02-2016 21:36,27-02-2016 21:52,1,-73.97953033,40.75255585,-74.01165009,40.70458603,N
id2633363,2,27-02-2016 21:40,27-02-2016 22:18,5,-73.97862244,40.68679047,-73.97885132,40.77744675,N
id2560328,2,27-02-2016 21:43,27-02-2016 21:52,5,-73.95625305,40.76796722,-73.98117828,40.77838516,N
id2553333,1,27-02-2016 21:47,27-02-2016 22:05,2,-73.98012543,40.75089645,-74.00596619,40.7369194,N
id3587298,1,27-02-2016 21:56,27-02-2016 22:14,1,-73.98376465,40.74987411,-73.95883179,40.80096054,N
id1141848,1,27-02-2016 21:56,27-02-2016 22:19,2,-73.98137665,40.72086716,-73.98543549,40.75554276,N
id3518341,2,27-02-2016 21:58,27-02-2016 22:16,1,-73.9699173,40.68954468,-73.89535522,40.74874115,N
id0522437,1,27-02-2016 22:06,27-02-2016 22:29,1,-73.94099426,40.83964157,-73.98472595,40.77937317,N
id3333220,1,27-02-2016 22:27,27-02-2016 22:41,1,-73.98235321,40.77267075,-73.96048737,40.76947784,N
id2356943,1,27-02-2016 22:30,27-02-2016 22:50,1,-73.98488617,40.73251343,-73.98860931,40.75883102,N
id0605985,2,27-02-2016 22:51,27-02-2016 23:04,2,-73.97309875,40.75522995,-73.9908371,40.74534988,N
id1328412,1,27-02-2016 22:59,27-02-2016 23:26,3,-73.98840332,40.72959518,-73.97781372,40.75997543,N
id1342298,1,27-02-2016 23:04,27-02-2016 23:10,2,-73.98382568,40.77376556,-73.97551727,40.76512527,N
id0335019,2,27-02-2016 23:25,27-02-2016 23:35,1,-73.98058319,40.77492905,-73.95644379,40.78575897,N
id3830136,2,27-02-2016 23:36,27-02-2016 23:44,2,-73.97923279,40.77703094,-73.99111176,40.76054001,N
id0415576,1,27-02-2016 23:48,28-02-2016 00:15,1,-73.9719162,40.78207016,-73.98953247,40.726017,N
id1382972,1,27-03-2016 00:44,27-03-2016 01:05,1,-73.99110413,40.75074005,-74.0144043,40.70859528,N
id1794633,1,27-03-2016 01:09,27-03-2016 01:21,1,-73.97579193,40.75782776,-73.92684174,40.74396515,N
id2356018,1,27-03-2016 01:12,27-03-2016 01:37,1,-74.00029755,40.7286377,-73.94368744,40.78886032,N
id1441924,1,27-03-2016 01:21,27-03-2016 01:36,2,-73.9972229,40.71930695,-73.98665619,40.76130295,N
id2255090,1,27-03-2016 02:22,27-03-2016 02:40,1,-73.99737549,40.72125244,-73.98222351,40.76740646,N
id1444677,2,27-03-2016 03:06,27-03-2016 03:28,1,-73.96741486,40.75633621,-73.83818054,40.69891357,N
id1846601,2,27-03-2016 03:12,27-03-2016 03:21,6,-74.00102234,40.74177933,-73.97740173,40.77424622,N
id0502996,2,27-03-2016 03:56,27-03-2016 03:58,3,-73.98109436,40.73759842,-73.97915649,40.72819901,N
id2864380,1,27-03-2016 04:12,27-03-2016 04:28,1,-73.87618256,40.76823044,-73.94484711,40.8235817,N
id1835809,1,27-03-2016 06:34,27-03-2016 06:50,1,-74.0091095,40.71082306,-73.96526337,40.76589584,N
id1560062,2,27-03-2016 08:09,27-03-2016 08:12,5,-73.97140503,40.76380539,-73.96741486,40.76011658,N
id1045092,2,27-03-2016 08:13,27-03-2016 08:20,5,-73.97367859,40.79227829,-73.98235321,40.77207947,N
id3472049,2,27-03-2016 09:30,27-03-2016 09:44,1,-73.99786377,40.76525879,-73.97763062,40.75097275,N
id2062443,1,27-03-2016 09:36,27-03-2016 09:40,1,-73.98164368,40.74647141,-73.99121857,40.74888611,N
id1909463,1,27-03-2016 10:13,27-03-2016 10:41,2,-73.99030304,40.75602341,-73.78869629,40.64741516,N
id3160047,2,27-03-2016 10:27,27-03-2016 10:37,1,-74.01130676,40.71479797,-73.99964142,40.73402023,N
id2335024,1,27-03-2016 10:40,27-03-2016 10:44,2,-73.94433594,40.77957153,-73.95493317,40.78330994,N
id0593143,2,27-03-2016 10:42,27-03-2016 10:53,1,-73.95585632,40.78224945,-73.98680878,40.77590942,N
id2053243,2,27-03-2016 10:54,27-03-2016 10:57,5,-73.96829224,40.76499557,-73.96052551,40.76821518,N
id1888481,2,27-03-2016 10:58,27-03-2016 11:03,1,-73.98067474,40.75516891,-73.97044373,40.76456833,N
id1601513,1,27-03-2016 11:15,27-03-2016 11:47,2,-73.98744202,40.76074982,-73.78879547,40.64147186,N
id1407668,1,27-03-2016 11:18,27-03-2016 11:56,1,-73.78349304,40.64871979,-73.97864532,40.7634697,N
id3137091,2,27-03-2016 11:19,27-03-2016 11:24,1,-73.99019623,40.76176453,-73.99126434,40.75030518,N
id1141979,2,27-03-2016 11:24,27-03-2016 11:31,1,-73.97080231,40.75553513,-73.972435,40.76418304,N
id1981503,1,27-03-2016 11:26,27-03-2016 11:33,1,-74.00125122,40.73659515,-74.0020752,40.72637939,N
id3205173,2,27-03-2016 11:35,27-03-2016 11:41,1,-73.99397278,40.74654007,-73.99025726,40.75679016,N
id1246156,2,27-03-2016 11:39,27-03-2016 11:52,5,-73.93811035,40.79654312,-73.97387695,40.75800323,N
id1466453,2,27-03-2016 11:41,27-03-2016 11:48,1,-73.98989868,40.73855972,-73.99662781,40.75263977,N
id0447342,2,27-03-2016 11:53,27-03-2016 11:54,5,-73.95793915,40.7765007,-73.96170044,40.77106857,N
id2437858,2,27-03-2016 11:55,27-03-2016 12:05,5,-73.98683167,40.76182938,-73.97783661,40.79212189,N
id0408629,2,27-03-2016 12:17,27-03-2016 12:32,2,-74.00080109,40.72748184,-73.98306274,40.75902939,N
id0405031,2,27-03-2016 12:20,27-03-2016 12:39,1,-73.97991943,40.78878021,-73.99307251,40.7369194,N
id3604652,1,27-03-2016 12:24,27-03-2016 12:44,1,-74.00731659,40.72702789,-73.96517181,40.76921463,N
id0267287,1,27-03-2016 12:31,27-03-2016 12:39,1,-73.94561768,40.75161362,-73.94563293,40.75162888,N
id1111466,1,27-03-2016 12:36,27-03-2016 12:43,1,-74.00297546,40.73425293,-73.98762512,40.74120331,N
id0697685,1,27-03-2016 12:55,27-03-2016 13:04,1,-73.96220398,40.77889252,-73.97093201,40.76161194,N
id3757348,2,27-03-2016 13:08,27-03-2016 13:13,2,-73.94554901,40.80488968,-73.93749237,40.79351044,N
id3105354,1,27-03-2016 14:00,27-03-2016 14:07,1,-73.97888947,40.77233887,-73.9827652,40.76012421,N
id0942395,2,27-03-2016 14:08,27-03-2016 14:15,2,-73.97947693,40.78459549,-73.97674561,40.76589584,N
id1512762,2,27-03-2016 14:08,27-03-2016 14:24,1,-74.00414276,40.74730682,-73.95753479,40.78249359,N
id3013263,2,27-03-2016 14:15,27-03-2016 14:22,1,-73.95757294,40.7743721,-73.97959137,40.78379059,N
id3485878,2,27-03-2016 14:21,27-03-2016 14:36,2,-74.00813293,40.73950958,-73.98454285,40.76176071,N
id0776517,1,27-03-2016 14:24,27-03-2016 14:30,1,-73.98957825,40.74178696,-73.98514557,40.75612259,N
id3114315,1,27-03-2016 14:35,27-03-2016 14:46,4,-73.96800995,40.80120468,-73.97420502,40.78338623,N
id3152147,1,27-03-2016 15:06,27-03-2016 15:12,1,-73.96118164,40.71887207,-73.94960022,40.72359848,N
id3474259,2,27-03-2016 15:47,27-03-2016 15:55,1,-73.97837067,40.75797653,-73.99459839,40.75926208,N
id0578675,2,27-03-2016 16:06,27-03-2016 16:30,1,-73.8629837,40.76848221,-73.97402954,40.75051117,N
id2746368,2,27-03-2016 16:16,27-03-2016 16:42,1,-73.98626709,40.76727295,-73.99728394,40.72168732,N
id0270323,2,27-03-2016 16:25,27-03-2016 16:34,2,-74.00563812,40.74055099,-73.99246979,40.7301712,N
id3198543,2,27-03-2016 16:48,27-03-2016 17:02,5,-73.97560883,40.78678894,-73.95612335,40.76871109,N
id0451000,2,27-03-2016 17:09,27-03-2016 17:15,2,-73.96884155,40.80136108,-73.97360229,40.79452133,N
id1647124,1,27-03-2016 18:03,27-03-2016 18:16,2,-73.98223877,40.77116776,-73.98581696,40.75687027,N
id0652903,2,27-03-2016 18:05,27-03-2016 18:38,1,-74.00344849,40.74977875,-73.92028046,40.76691818,N
id0599523,1,27-03-2016 18:21,27-03-2016 18:35,4,-74.01449585,40.71253967,-74.00504303,40.74798965,N
id2795228,2,27-03-2016 18:27,27-03-2016 18:29,1,-73.98847198,40.7274437,-73.98925018,40.7263298,N
id2803120,1,27-03-2016 19:02,27-03-2016 19:12,1,-73.99919128,40.73830032,-73.98141479,40.74684906,N
id1441848,1,27-03-2016 19:06,27-03-2016 19:42,1,-73.99456024,40.75057602,-73.90505219,40.77157974,N
id0735984,2,27-03-2016 19:07,27-03-2016 19:26,4,-73.99410248,40.7512207,-74.01599884,40.71551132,N
id3505202,1,27-03-2016 19:17,27-03-2016 19:30,1,-73.96556854,40.75919342,-73.9696579,40.75912094,N
id3045917,2,27-03-2016 19:31,27-03-2016 19:43,2,-73.98872375,40.748909,-73.99745941,40.75627136,N
id0590094,2,27-03-2016 19:51,27-03-2016 20:13,1,-73.97509003,40.78262329,-73.97899628,40.72815323,N
id1144940,1,27-03-2016 20:02,27-03-2016 20:08,1,-73.98556519,40.73558426,-73.9888916,40.74393845,N
id0606164,1,27-03-2016 20:05,27-03-2016 20:32,1,-73.97810364,40.75227737,-73.99358368,40.69612885,N
id3297729,2,27-03-2016 20:12,27-03-2016 20:19,1,-73.96073914,40.76131058,-73.94114685,40.79427719,N
id3847828,2,27-03-2016 20:19,27-03-2016 20:28,2,-73.98135376,40.74131012,-73.98350525,40.75570679,N
id3034371,1,27-03-2016 20:41,27-03-2016 20:58,1,-73.98901367,40.72156525,-73.95471954,40.69232559,N
id3657128,1,27-03-2016 20:52,27-03-2016 20:57,4,-73.99697113,40.73262787,-74.00574493,40.7359581,N
id1025968,2,27-03-2016 21:06,27-03-2016 21:17,3,-74.01039886,40.71882629,-73.99417114,40.74586105,N
id0967473,1,27-03-2016 21:13,27-03-2016 21:26,1,-73.86379242,40.77000046,-73.92696381,40.73663712,N
id0138834,1,27-03-2016 21:35,27-03-2016 21:47,1,-73.99349976,40.72169495,-74.01165771,40.707901,N
id0127141,2,27-03-2016 21:55,27-03-2016 22:02,2,-74.0076828,40.71261978,-74.01670074,40.70885849,N
id1102233,2,27-03-2016 22:03,27-03-2016 22:13,1,-73.98468018,40.75416946,-73.98487854,40.7600708,N
id0786623,1,27-03-2016 22:20,27-03-2016 22:38,1,-73.99051666,40.71878815,-73.95083618,40.6777916,N
